PRIORITY,ID_2MASS,RA_DEG,DEC_DEG,EPOCH,H_MAG,H_MAG_SOURCE,PM_RA,PM_DEC,PM_SOURCE,TYPE,APOGEE_COMMENT,AT1,AT2,AT3,APOGEE_COMMENT2
NaN,J18583901-3154025,284.66260,-31.90070,2000.0,12.472,2MASS,-9.209,-4.898,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18582564-3157298,284.60690,-31.95830,2000.0,12.473,2MASS,-8.216,-0.040,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19030403-3107063,285.76680,-31.11840,2000.0,12.473,2MASS,10.082,-3.796,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18563071-2824159,284.12800,-28.40440,2000.0,12.474,2MASS,1.125,-4.247,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18582641-2734175,284.61010,-27.57150,2000.0,12.475,2MASS,-21.895,-4.424,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18581055-3216210,284.54400,-32.27250,2000.0,12.484,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19115052-3133524,287.96050,-31.56460,2000.0,12.484,2MASS,-5.377,0.568,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18374494-2910416,279.43730,-29.17820,2000.0,12.487,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19134532-3125580,288.43890,-31.43280,2000.0,12.487,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18584601-3222316,284.69170,-32.37550,2000.0,12.490,2MASS,-4.861,2.020,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18585198-2807336,284.71660,-28.12600,2000.0,12.494,2MASS,-0.702,-6.872,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18571559-2807410,284.31500,-28.12810,2000.0,12.500,2MASS,-2.358,1.621,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19051003-3048480,286.29180,-30.81340,2000.0,12.501,2MASS,0.333,30.275,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19235273-3150423,290.96970,-31.84510,2000.0,12.503,2MASS,-0.262,0.939,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19011800-2557203,285.32500,-25.95570,2000.0,12.504,2MASS,3.785,-6.351,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19013878-2542208,285.41160,-25.70580,2000.0,12.505,2MASS,1.487,-7.008,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19035336-3056354,285.97240,-30.94320,2000.0,12.505,2MASS,0.552,2.621,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18511710-3321456,282.82130,-33.36270,2000.0,12.509,2MASS,-11.385,-2.936,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18474752-3011106,281.94800,-30.18630,2000.0,12.515,2MASS,7.707,-19.306,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18453784-2949217,281.40770,-29.82270,2000.0,12.516,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18373382-2915347,279.39090,-29.25970,2000.0,12.520,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18514393-3216085,282.93300,-32.26900,2000.0,12.522,2MASS,-3.369,0.741,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18493548-2845310,282.39790,-28.75860,2000.0,12.527,2MASS,4.039,-1.662,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19040224-3041083,286.00930,-30.68560,2000.0,12.529,2MASS,-5.390,-0.949,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18544264-3022353,283.67770,-30.37650,2000.0,12.530,2MASS,4.971,-5.862,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19031080-3059274,285.79500,-30.99100,2000.0,12.532,2MASS,-5.893,-0.159,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19040086-3116360,286.00360,-31.27670,2000.0,12.541,2MASS,-7.202,-5.130,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19311919-3239347,292.83000,-32.65970,2000.0,12.544,2MASS,13.155,-81.601,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18574135-2808534,284.42230,-28.14820,2000.0,12.548,2MASS,-2.564,-1.938,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18461691-3004336,281.57050,-30.07600,2000.0,12.551,2MASS,-19.595,-30.788,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18552265-3137444,283.84440,-31.62900,2000.0,12.557,2MASS,8.550,-27.523,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18533411-3126179,283.39220,-31.43830,2000.0,12.561,2MASS,-5.160,0.229,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19222867-3136487,290.61950,-31.61360,2000.0,12.574,2MASS,-1.399,0.808,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18451676-2958589,281.31990,-29.98300,2000.0,12.577,2MASS,-19.189,-1.793,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19005498-3202037,285.22910,-32.03440,2000.0,12.577,2MASS,-5.135,-2.915,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18544768-3112510,283.69870,-31.21420,2000.0,12.589,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18554683-3028372,283.94520,-30.47700,2000.0,12.604,2MASS,-3.180,1.245,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19003378-3213177,285.14080,-32.22160,2000.0,12.605,2MASS,3.765,-10.054,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18584122-2753021,284.67180,-27.88390,2000.0,12.606,2MASS,-1.212,-3.166,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18574845-2841489,284.45190,-28.69690,2000.0,12.607,2MASS,-6.575,22.084,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18501207-2847545,282.55030,-28.79850,2000.0,12.612,2MASS,-3.599,-5.862,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18553079-3028198,283.87830,-30.47220,2000.0,12.613,2MASS,0.167,-6.290,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18464629-3002346,281.69290,-30.04300,2000.0,12.616,2MASS,-13.318,1.847,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18570839-2931278,284.28500,-29.52440,2000.0,12.617,2MASS,7.466,-29.687,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18553947-3029254,283.91450,-30.49040,2000.0,12.618,2MASS,-0.629,-8.277,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18564050-3031153,284.16880,-30.52090,2000.0,12.618,2MASS,8.770,-18.039,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18481881-3115467,282.07840,-31.26300,2000.0,12.620,2MASS,-2.111,0.610,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18585557-3208242,284.73160,-32.14010,2000.0,12.627,2MASS,-7.339,-10.833,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18510598-3203243,282.77490,-32.05680,2000.0,12.628,2MASS,-1.724,-1.635,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18402963-3228211,280.12350,-32.47250,2000.0,12.637,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18572291-2720140,284.34550,-27.33720,2000.0,12.640,2MASS,-13.397,-18.099,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18365616-2923168,279.23400,-29.38800,2000.0,12.644,2MASS,-2.455,-0.966,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18520666-2840166,283.02780,-28.67130,2000.0,12.646,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18571786-2840061,284.32440,-28.66840,2000.0,12.648,2MASS,-3.921,-4.014,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18570046-2948067,284.25190,-29.80190,2000.0,12.669,2MASS,-1.811,-2.213,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18541047-3026161,283.54370,-30.43780,2000.0,12.674,2MASS,-4.667,-0.858,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19001854-2529276,285.07730,-25.49100,2000.0,12.674,2MASS,0.380,-9.566,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18523029-3204550,283.12620,-32.08200,2000.0,12.685,2MASS,-6.925,-14.303,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19040093-2914279,286.00390,-29.24110,2000.0,12.685,2MASS,-9.725,-0.348,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19030767-3112024,285.78200,-31.20070,2000.0,12.691,2MASS,-8.121,-1.152,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19214817-3200360,290.45070,-32.01000,2000.0,12.693,2MASS,-3.656,-0.546,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18463058-2949538,281.62750,-29.83160,2000.0,12.699,2MASS,-26.180,-11.808,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18454054-3010197,281.41900,-30.17220,2000.0,12.701,2MASS,14.364,2.693,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18472423-3010086,281.85100,-30.16910,2000.0,12.702,2MASS,-6.821,-3.326,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18505137-3317534,282.71400,-33.29820,2000.0,12.707,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19030280-3050435,285.76170,-30.84540,2000.0,12.711,2MASS,-2.193,-1.442,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19494706-3344229,297.44610,-33.73970,2000.0,12.719,2MASS,7.260,-0.301,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18541750-3112214,283.57290,-31.20600,2000.0,12.736,2MASS,-5.026,6.041,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18482195-3112438,282.09150,-31.21220,2000.0,12.741,2MASS,-3.243,0.897,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19210945-3150158,290.28940,-31.83770,2000.0,12.744,2MASS,-2.047,0.898,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19115824-3132424,287.99270,-31.54510,2000.0,12.748,2MASS,-3.245,-2.315,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18510960-3310050,282.79000,-33.16810,2000.0,12.756,2MASS,0.599,-7.182,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18551916-3030282,283.82990,-30.50790,2000.0,12.758,2MASS,1.769,0.639,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18471050-3128511,281.79380,-31.48090,2000.0,12.761,2MASS,-4.064,-14.998,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19175985-3454036,289.49940,-34.90100,2000.0,12.768,2MASS,2.024,-29.350,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18463225-3129375,281.63440,-31.49380,2000.0,12.769,2MASS,-1.253,-1.558,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18492287-3321219,282.34530,-33.35610,2000.0,12.772,2MASS,-7.224,14.316,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18472189-3001218,281.84120,-30.02270,2000.0,12.775,2MASS,0.294,-8.445,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18550257-3025397,283.76070,-30.42770,2000.0,12.775,2MASS,0.429,6.397,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19130030-3132137,288.25130,-31.53710,2000.0,12.780,2MASS,-0.851,3.247,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18461567-2950064,281.56530,-29.83510,2000.0,12.782,2MASS,1.372,-30.846,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19033210-3044292,285.88380,-30.74150,2000.0,12.787,2MASS,-1.757,-0.399,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18524258-3208566,283.17740,-32.14910,2000.0,12.790,2MASS,-7.717,8.652,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19113621-3107336,287.90090,-31.12600,2000.0,12.795,2MASS,-3.616,0.313,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18513795-2837382,282.90810,-28.62730,2000.0,12.802,2MASS,-15.704,-4.887,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18590606-2833505,284.77530,-28.56400,2000.0,12.802,2MASS,-0.461,-5.538,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19032206-3107501,285.84190,-31.13060,2000.0,12.806,2MASS,-0.366,2.493,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18505892-3308081,282.74550,-33.13560,2000.0,12.812,2MASS,-3.563,-0.709,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19035264-3100334,285.96930,-31.00930,2000.0,12.812,2MASS,-1.281,-0.294,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18511049-3319267,282.79370,-33.32410,2000.0,12.815,2MASS,0.238,6.688,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19000648-3151071,285.02700,-31.85200,2000.0,12.824,2MASS,-5.638,2.118,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18545067-3117357,283.71110,-31.29330,2000.0,12.825,2MASS,-1.439,-6.436,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18533704-3145505,283.40440,-31.76400,2000.0,12.832,2MASS,11.556,2.960,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19211638-3204364,290.31830,-32.07680,2000.0,12.832,2MASS,0.224,-0.127,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18563881-2929033,284.16170,-29.48430,2000.0,12.835,2MASS,-0.014,-2.742,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19035655-3356520,285.98570,-33.94780,2000.0,12.836,2MASS,16.632,-30.936,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19051524-3058123,286.31350,-30.97010,2000.0,12.836,2MASS,-0.403,-0.275,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18555693-2936116,283.98720,-29.60320,2000.0,12.840,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19173935-3439065,289.41400,-34.65180,2000.0,12.840,2MASS,-0.312,-0.812,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18500449-2837231,282.51870,-28.62310,2000.0,12.843,2MASS,1.951,10.274,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18544157-3138188,283.67320,-31.63860,2000.0,12.844,2MASS,-3.379,0.439,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18571609-2739503,284.31710,-27.66400,2000.0,12.850,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18384800-3217524,279.70000,-32.29790,2000.0,12.851,2MASS,-6.116,-8.528,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18502900-3320572,282.62090,-33.34920,2000.0,12.855,2MASS,-22.153,-7.948,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19493756-3334170,297.40650,-33.57140,2000.0,12.855,2MASS,-6.543,9.080,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19303618-3216243,292.65080,-32.27340,2000.0,12.857,2MASS,-1.376,3.106,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18450679-3005132,281.27830,-30.08700,2000.0,12.860,2MASS,12.024,0.386,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18582952-3149198,284.62300,-31.82220,2000.0,12.860,2MASS,-3.923,-1.950,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19172654-3450596,289.36060,-34.84990,2000.0,12.861,2MASS,8.345,-12.265,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19225020-3136573,290.70920,-31.61590,2000.0,12.862,2MASS,2.283,-22.540,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18522489-3218458,283.10370,-32.31270,2000.0,12.866,2MASS,-2.153,1.369,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18495765-2848349,282.49020,-28.80970,2000.0,12.873,2MASS,-12.741,-3.506,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18541646-3025448,283.56860,-30.42910,2000.0,12.875,2MASS,-19.254,-6.046,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18553070-2926361,283.87790,-29.44340,2000.0,12.875,2MASS,2.040,-5.610,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18513298-3159354,282.88740,-31.99320,2000.0,12.877,2MASS,1.278,2.066,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19031576-3357571,285.81570,-33.96590,2000.0,12.877,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19320956-3244463,293.03990,-32.74620,2000.0,12.878,2MASS,11.316,-33.829,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18380067-2938376,279.50280,-29.64380,2000.0,12.879,2MASS,-4.887,-6.456,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18551321-3114481,283.80510,-31.24670,2000.0,12.879,2MASS,-0.632,2.391,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19205290-3154561,290.22040,-31.91560,2000.0,12.881,2MASS,1.508,4.660,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18503161-3304441,282.63170,-33.07890,2000.0,12.885,2MASS,-6.469,10.480,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18482718-3140380,282.11330,-31.67720,2000.0,12.887,2MASS,-3.969,1.301,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18463619-3007033,281.65080,-30.11760,2000.0,12.888,2MASS,4.873,-1.038,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18523441-3127230,283.14340,-31.45640,2000.0,12.890,2MASS,1.336,0.245,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18582482-2803587,284.60350,-28.06630,2000.0,12.890,2MASS,-6.304,-20.051,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18524344-3158030,283.18100,-31.96750,2000.0,12.891,2MASS,-2.676,-5.876,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18510170-3314563,282.75710,-33.24900,2000.0,12.893,2MASS,-1.863,-3.804,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18550583-3114211,283.77430,-31.23920,2000.0,12.893,2MASS,-23.766,-25.364,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19005165-2537146,285.21520,-25.62070,2000.0,12.893,2MASS,-9.551,-34.628,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18575188-2732315,284.46620,-27.54210,2000.0,12.894,2MASS,-5.031,-1.370,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19111933-3119428,287.83060,-31.32860,2000.0,12.895,2MASS,-1.886,0.296,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19503758-3349324,297.65660,-33.82570,2000.0,12.895,2MASS,28.771,3.042,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18543230-3137422,283.63460,-31.62840,2000.0,12.902,2MASS,-1.775,0.801,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19024815-3101306,285.70070,-31.02520,2000.0,12.902,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18544027-3033420,283.66780,-30.56170,2000.0,12.904,2MASS,23.512,-20.269,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18563420-2829199,284.14250,-28.48890,2000.0,12.905,2MASS,-2.011,-4.412,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19411109-3239213,295.29620,-32.65590,2000.0,12.907,2MASS,-2.300,-1.153,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18591612-3159229,284.81720,-31.98970,2000.0,12.909,2MASS,-3.548,-0.099,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18540369-3128123,283.51540,-31.47010,2000.0,12.910,2MASS,-6.198,-7.963,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18572769-2835312,284.36540,-28.59200,2000.0,12.913,2MASS,4.865,-1.166,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18580648-3205075,284.52700,-32.08540,2000.0,12.919,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19322775-3215121,293.11560,-32.25340,2000.0,12.919,2MASS,1.306,-2.035,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18363159-2909115,279.13160,-29.15320,2000.0,12.920,2MASS,1.218,-11.579,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18593718-3200531,284.90490,-32.01480,2000.0,12.920,2MASS,-1.821,3.802,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19054934-3351192,286.45560,-33.85530,2000.0,12.921,2MASS,23.046,2.687,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19042518-3329285,286.10500,-33.49130,2000.0,12.923,2MASS,1.061,-18.729,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19033127-2904225,285.88030,-29.07290,2000.0,12.925,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19001327-3209445,285.05530,-32.16240,2000.0,12.927,2MASS,-5.899,3.162,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18463494-2706474,281.64560,-27.11320,2000.0,12.928,2MASS,2.279,-2.503,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18565257-2749395,284.21900,-27.82760,2000.0,12.932,2MASS,6.399,-6.903,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18543067-3129154,283.62780,-31.48760,2000.0,12.935,2MASS,-8.035,-4.878,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19231058-3205201,290.79410,-32.08890,2000.0,12.935,2MASS,-1.311,1.044,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18563984-2917124,284.16600,-29.28680,2000.0,12.937,2MASS,31.664,-34.461,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18524410-3215006,283.18380,-32.25020,2000.0,12.938,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18535864-3134547,283.49440,-31.58190,2000.0,12.940,2MASS,-0.993,-0.183,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18540885-3120385,283.53690,-31.34400,2000.0,12.940,2MASS,-3.114,-0.499,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19025749-3111034,285.73960,-31.18430,2000.0,12.940,2MASS,-14.318,-34.625,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19301289-3228055,292.55370,-32.46820,2000.0,12.950,2MASS,1.106,-2.947,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19305640-3214578,292.73500,-32.24940,2000.0,12.950,2MASS,-1.517,0.908,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18550522-3044383,283.77180,-30.74400,2000.0,12.951,2MASS,4.768,-2.972,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19120119-3106481,288.00500,-31.11340,2000.0,12.951,2MASS,-2.386,0.467,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19022706-3101464,285.61280,-31.02960,2000.0,12.953,2MASS,-3.184,-0.141,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18575813-2728082,284.49220,-27.46900,2000.0,12.954,2MASS,1.102,-7.310,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18580096-2811573,284.50400,-28.19930,2000.0,12.954,2MASS,-5.430,-8.987,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18564222-2731192,284.17590,-27.52200,2000.0,12.957,2MASS,-4.296,-5.344,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19030582-2909413,285.77430,-29.16150,2000.0,12.957,2MASS,-1.390,-7.844,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19033084-3111272,285.87850,-31.19090,2000.0,12.957,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18591841-3153378,284.82670,-31.89390,2000.0,12.959,2MASS,-0.896,-1.571,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18474907-3013589,281.95450,-30.23300,2000.0,12.963,2MASS,-8.151,-12.484,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19010532-2554061,285.27220,-25.90170,2000.0,12.965,2MASS,-19.357,-0.127,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19311548-3235256,292.81450,-32.59050,2000.0,12.967,2MASS,-1.855,-1.064,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18553699-3047403,283.90410,-30.79450,2000.0,12.969,2MASS,-1.545,5.224,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19043470-2909433,286.14460,-29.16200,2000.0,12.969,2MASS,2.824,12.480,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18564391-2947248,284.18300,-29.79020,2000.0,12.970,2MASS,-4.962,-28.798,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19054872-3350448,286.45300,-33.84580,2000.0,12.972,2MASS,0.749,-13.305,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18370878-2931271,279.28660,-29.52420,2000.0,12.973,2MASS,3.669,-25.780,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18532389-3108498,283.34960,-31.14720,2000.0,12.975,2MASS,0.264,-0.709,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18593679-3154042,284.90330,-31.90120,2000.0,12.977,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19214042-3154064,290.41840,-31.90180,2000.0,12.979,2MASS,-1.727,0.069,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19025257-3053032,285.71910,-30.88420,2000.0,12.980,2MASS,3.681,-8.004,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18562613-2926303,284.10890,-29.44180,2000.0,12.983,2MASS,2.719,-4.874,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18354566-2915399,278.94030,-29.26110,2000.0,12.984,2MASS,-5.356,-20.747,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
